Unnamed: 0,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,description,dataset
3983,0,5,527,0,0,0.0,0,1.0,0,0,0
3984,1,8,405,0,0,1.0,0,0.0,0,0,0
3985,6,5,957,0,0,1.0,0,0.0,0,0,0
3986,10,17,581,4,0,1.0,0,0.0,0,0,0
3987,8,2,621,3,0,1.0,0,0.0,0,0,0
3988,2,2,606,0,0,1.0,0,0.0,0,0,0
3989,1,5,958,0,0,1.0,0,0.0,0,0,0
3990,304,39,491,7,1,1.0,0,0.0,0,1,0
3991,9,9,450,0,0,0.0,0,0.0,0,0,0
3992,29,13,437,1,0,0.0,0,1.0,0,0,0
3993,979,0,552,7,0,1.0,0,0.0,0,0,0
3994,0,3,407,0,0,1.0,0,0.0,0,0,0
3995,0,15,866,0,0,1.0,0,0.0,0,0,0
3996,1,10,646,0,0,1.0,0,0.0,0,0,0
3997,15,3,459,0,0,1.0,0,0.0,0,0,0
3998,72,3,548,1,0,1.0,0,0.0,0,0,0
3999,5,2,485,0,0,0.0,0,0.0,0,1,0
4000,0,1,530,0,0,1.0,0,0.0,0,0,0
4001,0,5,962,0,0,1.0,0,0.0,0,0,0
4002,3,5,416,0,0,0.0,0,1.0,0,0,0
4003,1,2,571,0,0,1.0,0,0.0,0,0,0
4004,128,27,535,4,0,0.0,0,1.0,0,1,0
4005,27,26,872,3,0,1.0,0,0.0,0,1,0
4006,12,7,952,0,0,1.0,0,0.0,0,0,0
4007,156,14,194,1,0,1.0,0,0.0,0,0,0
4008,5,9,585,0,0,1.0,0,0.0,0,0,0
4009,0,5,653,0,0,1.0,0,0.0,0,0,0
4010,14,21,160,0,0,1.0,0,0.0,0,0,0
4011,828,5,592,1,0,0.0,0,0.0,0,0,0
4012,56,2,554,12,0,1.0,0,0.0,0,0,0
4013,2,3,527,0,0,1.0,0,0.0,0,0,0
4014,323,2,572,12,0,1.0,0,0.0,0,0,0
4015,4,9,564,0,0,1.0,0,0.0,0,0,0
4016,15,8,478,1,0,0.0,0,1.0,0,0,0
4017,41,27,650,1,0,1.0,0,0.0,0,0,0
4018,245,1,519,13,0,1.0,0,0.0,0,0,0
4019,4,12,510,0,0,1.0,0,0.0,0,0,0
4020,1,3,364,0,0,1.0,0,0.0,0,0,0
4021,178,1,610,9,0,1.0,0,0.0,0,0,0
4022,34,2,584,11,0,1.0,0,0.0,0,0,0
4023,548,14,410,0,0,1.0,0,0.0,0,0,0
4024,76,15,289,1,0,0.0,0,1.0,0,1,0
4025,190,56,492,6,0,0.0,0,1.0,0,1,0
4026,0,2,611,0,0,1.0,0,0.0,0,0,0
4027,17,18,738,1,0,1.0,0,0.0,0,0,0
4028,65,9,438,0,0,1.0,0,0.0,0,1,0
4029,0,5,534,0,0,1.0,0,0.0,0,0,0
4030,12,3,446,1,0,0.0,0,0.0,0,0,0
4031,12,4,362,0,0,1.0,0,0.0,0,0,0
4032,201,15,589,1,0,1.0,0,0.0,0,1,0
4033,5,2,571,0,0,1.0,0,0.0,0,0,0
4034,5,4,476,0,0,0.0,0,0.0,0,0,0
4035,36,32,496,0,0,1.0,0,0.0,0,1,0
4036,1,10,539,0,0,1.0,0,0.0,0,0,0
4037,2,7,601,0,0,1.0,0,0.0,0,0,0
4038,9,5,601,0,0,1.0,0,0.0,0,0,0
4039,112,16,420,0,0,1.0,0,0.0,0,1,0
4040,93,2,517,10,0,1.0,0,0.0,0,0,0
4041,1215,5,604,30,0,1.0,0,0.0,0,0,0
4042,12,4,492,0,0,1.0,0,0.0,0,0,0
4043,56,3,390,0,0,0.0,0,0.0,0,0,0
4044,55,1107,699,2,5,1.0,0,0.0,0,1,0
4045,1,9,583,0,0,1.0,0,0.0,0,0,0
4046,25,10,469,0,0,1.0,0,0.0,0,0,0
4047,162,20,572,0,0,0.0,0,1.0,0,1,0
4048,2,8,594,1,0,1.0,0,0.0,0,1,0
4049,0,9,534,0,0,0.0,0,1.0,0,0,0
4050,2,4,540,0,0,0.0,0,0.0,0,0,0
4051,1,11,533,0,0,1.0,0,0.0,0,0,0
4052,27,1,412,0,0,1.0,0,0.0,0,1,0
4053,0,4,581,0,0,1.0,0,0.0,0,0,0
4054,672,8,554,11,0,1.0,0,0.0,0,0,0
4055,0,3,567,0,0,1.0,0,0.0,0,0,0
4056,0,0,479,0,0,1.0,0,0.0,0,0,0
4057,67,20,381,0,1,0.0,0,0.0,0,1,0
4058,652,5,564,12,0,1.0,0,0.0,0,0,0
4059,8,9,436,0,0,1.0,0,0.0,0,0,0
4060,57,7,211,0,0,0.0,0,1.0,0,0,0
4061,0,4,530,0,0,1.0,0,0.0,0,1,0
4062,27,17,499,0,0,1.0,0,0.0,0,1,0
4063,0,4,274,0,0,1.0,0,0.0,0,0,0
4064,4,2,623,0,0,1.0,0,0.0,0,0,0
4065,0,6,400,0,0,1.0,0,0.0,0,0,0
4066,0,2,600,0,0,1.0,0,0.0,0,0,0
4067,0,4,574,0,0,0.0,0,0.0,0,1,0
4068,14,4,570,0,0,1.0,0,0.0,0,0,0
4069,4,9,603,0,0,0.0,0,1.0,0,0,0
4070,0,7,576,0,0,1.0,0,0.0,0,0,0
4071,899,10,695,20,0,0.0,0,0.0,0,0,0
4072,0,1,548,0,0,1.0,0,0.0,0,0,0
4073,1,0,537,0,0,1.0,0,0.0,0,1,0
4074,0,3,415,0,0,1.0,0,0.0,0,1,0
4075,17,3,577,0,0,0.0,0,0.0,0,1,0
4076,1,2,456,0,0,1.0,0,0.0,0,0,0
4077,17,5,439,0,0,1.0,0,0.0,0,1,0
4078,240,4,527,2,0,1.0,0,0.0,0,0,0
4079,3,9,488,0,0,0.0,0,1.0,0,1,0
4080,0,4,362,0,0,1.0,0,0.0,0,1,0
4081,111,5,664,13,0,1.0,0,0.0,0,1,0
4082,2,5,346,0,0,1.0,0,0.0,0,1,0
4083,4,7,583,0,0,1.0,0,0.0,0,0,0
4084,4,21,125,0,0,1.0,0,0.0,0,1,0
4085,6,3,460,0,0,1.0,0,0.0,0,0,0
4086,1,2,554,0,0,1.0,0,0.0,0,0,0
4087,3,0,475,0,0,1.0,0,0.0,0,0,0
4088,11,2,478,0,0,1.0,0,0.0,0,0,0
4089,2,9,622,0,0,1.0,0,0.0,0,0,0
4090,7,7,603,0,0,1.0,0,0.0,0,1,0
4091,1,5,504,1,0,1.0,0,0.0,0,0,0
4092,2,4,448,0,0,1.0,0,0.0,0,0,0
4093,0,5,569,0,0,1.0,0,0.0,0,0,0
4094,17,3,616,0,0,0.0,0,0.0,0,1,0
4095,97,17,592,0,0,0.0,0,0.0,0,1,0
4096,0,8,590,0,0,1.0,0,0.0,0,1,0
4097,6,27,307,0,0,1.0,0,0.0,0,1,0
4098,68,2,593,0,0,1.0,0,0.0,0,0,0
4099,8,14,422,4,0,1.0,0,0.0,0,0,0
4100,1,3,441,0,0,0.0,0,0.0,0,0,0
4101,6,5,435,0,0,1.0,0,0.0,0,0,0
4102,29,6,550,1,0,1.0,0,0.0,0,0,0
4103,106,16,505,2,0,1.0,0,0.0,0,1,0
4104,3,11,535,0,0,0.0,0,1.0,0,0,0
4105,5,4,570,0,0,1.0,0,0.0,0,0,0
4106,0,4,366,0,0,1.0,0,0.0,0,0,0
4107,71,6,613,0,0,1.0,0,0.0,0,0,0
4108,18,27,556,0,0,1.0,0,0.0,0,0,0
4109,5,11,440,3,0,1.0,0,0.0,0,0,0
4110,6,8,627,1,0,1.0,0,0.0,0,1,0
4111,8,10,577,3,0,1.0,0,0.0,0,0,0
4112,244,38,518,9,0,1.0,0,0.0,0,0,0
4113,11,1,421,0,0,1.0,0,0.0,0,0,0
4114,24,72,1295,11,0,0.0,0,1.0,0,1,0
4115,77,1624,524,25,32,0.0,0,1.0,0,1,0
4116,2,5,325,0,0,1.0,0,0.0,0,1,0
4117,7,1,444,0,0,1.0,0,0.0,0,1,0
4118,1,8,393,0,0,1.0,0,0.0,0,0,0
4119,55,46,514,9,0,1.0,0,0.0,0,1,0
4120,39,0,194,0,0,1.0,0,0.0,0,0,0
4121,0,2,344,0,0,1.0,0,0.0,0,0,0
4122,4,7,446,0,0,1.0,0,0.0,0,1,0
4123,0,4,337,0,0,1.0,0,0.0,0,0,0
4124,1,3,426,0,0,1.0,0,0.0,0,0,0
4125,9,2,493,0,0,1.0,0,0.0,0,1,0
4126,10,6,130,0,0,1.0,0,0.0,0,0,0
4127,1,2,325,0,0,1.0,0,0.0,0,0,0
4128,6,2,307,4,0,1.0,0,0.0,0,1,0
4129,1,2,314,0,0,0.0,0,0.0,0,0,0
4130,5,6,482,0,0,1.0,0,0.0,0,1,0
4131,207,137,414,106,1,1.0,0,0.0,0,1,0
4132,22,11,257,0,0,1.0,0,0.0,0,1,0
4133,20,11,226,0,0,1.0,0,0.0,0,0,0
4134,19,13,281,0,0,1.0,0,0.0,0,1,0
4135,21,19,237,0,0,1.0,0,0.0,0,1,0
4136,22,20,262,0,0,1.0,0,0.0,0,0,0
4137,19,14,269,1,0,1.0,0,0.0,0,1,0
4138,22,13,242,0,0,1.0,0,0.0,0,1,0
4139,19,8,235,0,0,1.0,0,0.0,0,1,0
4140,23,13,265,0,0,1.0,0,0.0,0,1,0
4141,26,9,257,0,0,1.0,0,0.0,0,0,0
4142,32,10,259,0,0,1.0,0,0.0,0,1,0
4143,20,7,227,0,0,1.0,0,0.0,0,0,0
4144,23,14,259,0,0,1.0,0,0.0,0,1,0
4145,20,13,228,0,0,1.0,0,0.0,0,0,0
4146,27,16,282,0,0,1.0,0,0.0,0,1,0
4147,19,6,218,0,0,1.0,0,0.0,0,0,0
4148,24,14,259,0,0,1.0,0,0.0,0,1,0
4149,21,12,258,0,0,1.0,0,0.0,0,1,0
4150,16,5,230,0,0,1.0,0,0.0,0,1,0
4151,23,5,225,0,0,1.0,0,0.0,0,1,0
4152,25,12,245,0,0,1.0,0,0.0,0,1,0
4153,27,6,256,0,0,1.0,0,0.0,0,1,0
4154,28,13,241,0,0,1.0,0,0.0,0,1,0
4155,22,10,236,0,0,1.0,0,0.0,0,1,0
4156,26,18,266,0,0,1.0,0,0.0,0,1,0
4157,21,13,217,0,0,1.0,0,0.0,0,0,0
4158,25,11,261,0,0,1.0,0,0.0,0,1,0
4159,22,16,249,0,0,1.0,0,0.0,0,1,0
4160,19,6,262,0,0,1.0,0,0.0,0,0,0
4161,20,12,236,0,0,1.0,0,0.0,0,1,0
4162,19,10,239,0,0,1.0,0,0.0,0,1,0
4163,19,10,238,0,0,1.0,0,0.0,0,1,0
4164,21,7,268,0,0,1.0,0,0.0,0,1,0
4165,20,11,256,0,0,1.0,0,0.0,0,1,0
4166,21,8,242,0,0,1.0,0,0.0,0,0,0
4167,26,12,258,0,0,1.0,0,0.0,0,1,0
4168,27,14,261,0,0,1.0,0,0.0,0,1,0
4169,18,14,246,0,0,1.0,0,0.0,0,1,0
4170,15,10,238,0,0,1.0,0,0.0,0,0,0
4171,24,11,228,0,0,1.0,0,0.0,0,1,0
4172,18,14,246,0,0,1.0,0,0.0,0,1,0
4173,24,9,259,0,0,1.0,0,0.0,0,0,0
4174,25,11,242,0,0,1.0,0,0.0,0,1,0
4175,15,9,195,0,0,1.0,0,0.0,0,1,0
4176,20,11,244,0,0,1.0,0,0.0,0,1,0
4177,24,15,244,0,0,1.0,0,0.0,0,0,0
4178,26,19,250,2,0,1.0,0,0.0,0,1,0
4179,21,9,255,0,0,1.0,0,0.0,0,0,0
4180,19,13,220,0,0,1.0,0,0.0,0,1,0
4181,24,8,251,0,0,1.0,0,0.0,0,1,0
4182,17,11,246,0,0,1.0,0,0.0,0,1,0
4183,20,11,236,0,0,1.0,0,0.0,0,1,0
4184,15,11,236,0,0,1.0,0,0.0,0,0,0
4185,21,14,253,0,0,1.0,0,0.0,0,1,0
4186,24,13,270,0,0,1.0,0,0.0,0,1,0
4187,20,13,238,0,0,1.0,0,0.0,0,0,0
4188,26,21,294,0,0,1.0,0,0.0,0,1,0
4189,24,12,260,0,0,1.0,0,0.0,0,1,0
4190,26,6,263,0,0,1.0,0,0.0,0,1,0
4191,17,7,242,0,0,1.0,0,0.0,0,1,0
4192,22,15,260,0,0,1.0,0,0.0,0,1,0
4193,20,13,239,0,0,1.0,0,0.0,0,0,0
4194,19,18,255,0,0,1.0,0,0.0,0,1,0
4195,22,16,242,0,0,1.0,0,0.0,0,1,0
4196,20,14,263,0,0,1.0,0,0.0,0,1,0
4197,23,10,244,0,0,1.0,0,0.0,0,1,0
4198,22,12,226,0,0,1.0,0,0.0,0,1,0
4199,20,9,221,0,0,1.0,0,0.0,0,1,0
4200,22,16,248,0,0,1.0,0,0.0,0,1,0
4201,30,14,249,2,0,1.0,0,0.0,0,1,0
4202,20,15,244,0,0,1.0,0,0.0,0,1,0
4203,23,10,230,0,0,1.0,0,0.0,0,1,0
4204,25,14,246,0,0,1.0,0,0.0,0,1,0
4205,23,9,222,0,0,1.0,0,0.0,0,1,0
4206,24,11,245,0,0,1.0,0,0.0,0,1,0
4207,24,11,257,0,0,1.0,0,0.0,0,1,0
4208,23,16,254,0,0,1.0,0,0.0,0,1,0
4209,22,8,242,0,0,1.0,0,0.0,0,1,0
4210,18,14,258,0,0,1.0,0,0.0,0,1,0
4211,27,11,233,0,0,1.0,0,0.0,0,1,0
4212,23,13,251,0,0,1.0,0,0.0,0,1,0
4213,16,13,240,0,0,1.0,0,0.0,0,1,0
4214,16,11,266,0,0,1.0,0,0.0,0,1,0
4215,29,13,246,0,0,1.0,0,0.0,0,0,0
4216,24,12,230,0,0,1.0,0,0.0,0,1,0
4217,19,16,247,0,0,1.0,0,0.0,0,1,0
4218,24,12,233,0,0,1.0,0,0.0,0,1,0
4219,24,10,262,0,0,1.0,0,0.0,0,1,0
4220,20,14,220,0,0,1.0,0,0.0,0,1,0
4221,16,10,224,0,0,1.0,0,0.0,0,1,0
4222,26,16,277,0,0,1.0,0,0.0,0,1,0
4223,27,19,248,0,0,1.0,0,0.0,0,0,0
4224,16,14,236,0,0,1.0,0,0.0,0,1,0
4225,16,11,260,0,0,1.0,0,0.0,0,1,0
4226,13,15,228,0,0,1.0,0,0.0,0,1,0
4227,22,10,247,0,0,1.0,0,0.0,0,1,0
4228,25,12,260,0,0,1.0,0,0.0,0,1,0
4229,21,12,249,0,0,1.0,0,0.0,0,1,0
4230,18,5,232,0,0,1.0,0,0.0,0,1,0
4231,18,15,258,0,0,1.0,0,0.0,0,1,0
4232,20,15,223,0,0,1.0,0,0.0,0,1,0
4233,26,12,253,0,0,1.0,0,0.0,0,1,0
4234,23,10,268,0,0,1.0,0,0.0,0,1,0
4235,0,0,0,0,0,1.0,0,0.0,0,1,0
4236,27,13,215,0,0,1.0,0,0.0,0,1,0
4237,19,11,269,1,0,1.0,0,0.0,0,1,0
4238,18,13,260,0,0,1.0,0,0.0,0,1,0
4239,16,7,239,0,0,1.0,0,0.0,0,1,0
4240,22,17,234,0,0,1.0,0,0.0,0,1,0
4241,26,10,267,0,0,1.0,0,0.0,0,1,0
4242,26,11,262,0,0,1.0,0,0.0,0,1,0
4243,23,13,280,0,0,1.0,0,0.0,0,1,0
4244,21,12,249,0,0,1.0,0,0.0,0,1,0
4245,24,8,236,0,0,1.0,0,0.0,0,0,0
4246,20,12,246,0,0,1.0,0,0.0,0,1,0
4247,16,6,240,0,0,1.0,0,0.0,0,1,0
4248,27,7,244,0,0,1.0,0,0.0,0,1,0
4249,18,8,232,0,0,1.0,0,0.0,0,1,0
4250,24,15,217,0,0,1.0,0,0.0,0,1,0
4251,19,10,253,0,0,1.0,0,0.0,0,1,0
4252,24,19,245,0,0,1.0,0,0.0,0,0,0
4253,17,12,256,0,0,1.0,0,0.0,0,1,0
4254,22,13,263,0,0,1.0,0,0.0,0,0,0
4255,21,14,239,1,0,1.0,0,0.0,0,1,0
4256,21,8,251,0,0,1.0,0,0.0,0,0,0
4257,19,8,211,0,0,1.0,0,0.0,0,1,0
4258,20,16,267,0,0,1.0,0,0.0,0,0,0
4259,24,18,243,0,0,1.0,0,0.0,0,1,0
4260,21,12,231,2,0,1.0,0,0.0,0,1,0
4261,19,8,207,0,0,1.0,0,0.0,0,1,0
4262,20,10,231,0,0,1.0,0,0.0,0,0,0
4263,17,22,279,0,0,1.0,0,0.0,0,1,0
4264,28,4,225,0,0,1.0,0,0.0,0,1,0
4265,23,17,240,0,0,1.0,0,0.0,0,1,0
4266,19,14,233,0,0,1.0,0,0.0,0,1,0
4267,25,8,258,0,0,1.0,0,0.0,0,0,0
4268,19,10,228,0,0,1.0,0,0.0,0,1,0
4269,22,16,263,1,0,1.0,0,0.0,0,1,0
4270,17,15,258,0,0,1.0,0,0.0,0,1,0
4271,21,15,249,1,0,1.0,0,0.0,0,0,0
4272,26,10,246,0,0,1.0,0,0.0,0,1,0
4273,23,13,220,0,0,1.0,0,0.0,0,1,0
4274,30,15,267,0,0,1.0,0,0.0,0,0,0
4275,21,9,278,0,0,1.0,0,0.0,0,0,0
4276,31,13,255,0,0,1.0,0,0.0,0,1,0
4277,24,12,254,0,0,1.0,0,0.0,0,0,0
4278,22,8,238,1,0,1.0,0,0.0,0,1,0
4279,19,13,246,0,0,1.0,0,0.0,0,1,0
4280,18,15,244,0,0,1.0,0,0.0,0,0,0
4281,22,11,236,0,0,1.0,0,0.0,0,1,0
4282,28,8,268,1,0,1.0,0,0.0,0,1,0
4283,32,9,271,0,0,1.0,0,0.0,0,1,0
4284,22,11,239,1,0,1.0,0,0.0,0,0,0
4285,20,9,241,0,0,1.0,0,0.0,0,0,0
4286,16,14,249,0,0,1.0,0,0.0,0,1,0
4287,16,16,228,1,0,1.0,0,0.0,0,1,0
4288,17,10,251,0,0,1.0,0,0.0,0,1,0
4289,28,11,274,0,0,1.0,0,0.0,0,1,0
4290,24,9,247,0,0,1.0,0,0.0,0,0,0
4291,29,13,261,0,0,1.0,0,0.0,0,1,0
4292,17,11,224,0,0,1.0,0,0.0,0,1,0
4293,18,10,222,0,0,1.0,0,0.0,0,1,0
4294,23,12,246,0,0,1.0,0,0.0,0,1,0
4295,23,7,223,0,0,1.0,0,0.0,0,1,0
4296,17,10,249,0,0,1.0,0,0.0,0,1,0
4297,22,12,231,0,0,1.0,0,0.0,0,1,0
4298,24,13,229,0,0,1.0,0,0.0,0,1,0
4299,17,9,247,0,0,1.0,0,0.0,0,1,0
4300,22,14,276,0,0,1.0,0,0.0,0,0,0
4301,18,8,237,0,0,1.0,0,0.0,0,1,0
4302,19,10,223,0,0,1.0,0,0.0,0,1,0
4303,24,14,274,0,0,1.0,0,0.0,0,1,0
4304,21,13,225,0,0,1.0,0,0.0,0,0,0
4305,16,11,202,0,0,1.0,0,0.0,0,1,0
4306,21,12,251,0,0,1.0,0,0.0,0,1,0
4307,22,16,249,0,0,1.0,0,0.0,0,1,0
4308,25,13,263,0,0,1.0,0,0.0,0,1,0
4309,19,11,232,0,0,1.0,0,0.0,0,1,0
4310,26,10,209,0,0,1.0,0,0.0,0,1,0
4311,18,11,238,0,0,1.0,0,0.0,0,1,0
4312,20,9,212,0,0,1.0,0,0.0,0,1,0
4313,26,13,260,1,0,1.0,0,0.0,0,1,0
4314,17,7,248,0,0,1.0,0,0.0,0,1,0
4315,35,8,262,0,0,1.0,0,0.0,0,0,0
4316,21,10,224,0,0,1.0,0,0.0,0,0,0
4317,21,12,252,0,0,1.0,0,0.0,0,0,0
4318,21,14,226,0,0,1.0,0,0.0,0,1,0
4319,22,15,239,0,0,1.0,0,0.0,0,1,0
4320,23,11,256,0,0,1.0,0,0.0,0,1,0
4321,24,3,269,0,0,1.0,0,0.0,0,1,0
4322,24,11,265,0,0,1.0,0,0.0,0,1,0
4323,17,9,202,0,0,1.0,0,0.0,0,0,0
4324,17,5,268,0,0,1.0,0,0.0,0,1,0
4325,23,5,245,1,0,1.0,0,0.0,0,1,0
4326,21,20,240,0,0,1.0,0,0.0,0,1,0
4327,17,13,241,0,0,1.0,0,0.0,0,0,0
4328,23,12,264,0,0,1.0,0,0.0,0,1,0
4329,16,7,217,0,0,1.0,0,0.0,0,1,0
4330,20,12,240,0,0,1.0,0,0.0,0,1,0
4331,22,16,222,0,0,1.0,0,0.0,0,0,0
4332,13,13,231,0,0,1.0,0,0.0,0,0,0
4333,18,18,225,0,0,1.0,0,0.0,0,1,0
4334,25,10,248,0,0,1.0,0,0.0,0,1,0
4335,21,7,246,0,0,1.0,0,0.0,0,0,0
4336,21,10,255,0,0,1.0,0,0.0,0,1,0
4337,24,10,201,0,0,1.0,0,0.0,0,1,0
4338,24,15,263,0,0,1.0,0,0.0,0,1,0
4339,20,12,265,0,0,1.0,0,0.0,0,1,0
4340,18,23,245,0,0,1.0,0,0.0,0,1,0
4341,25,13,256,0,0,1.0,0,0.0,0,1,0
4342,19,7,213,0,0,1.0,0,0.0,0,1,0
4343,20,13,255,0,0,1.0,0,0.0,0,0,0
4344,16,9,238,1,0,1.0,0,0.0,0,1,0
4345,23,10,263,0,0,1.0,0,0.0,0,1,0
4346,32,16,239,0,0,1.0,0,0.0,0,1,0
4347,20,3,229,0,0,1.0,0,0.0,0,1,0
4348,26,16,244,0,0,1.0,0,0.0,0,1,0
4349,20,10,253,0,0,1.0,0,0.0,0,1,0
4350,16,9,221,0,0,1.0,0,0.0,0,1,0
4351,20,8,241,0,0,1.0,0,0.0,0,1,0
4352,20,11,246,0,0,1.0,0,0.0,0,1,0
4353,25,14,260,0,0,1.0,0,0.0,0,1,0
4354,26,12,239,0,0,1.0,0,0.0,0,1,0
4355,21,11,234,0,0,1.0,0,0.0,0,1,0
4356,25,15,221,0,0,1.0,0,0.0,0,0,0
4357,14,21,214,0,0,1.0,0,0.0,0,1,0
4358,16,10,211,0,0,1.0,0,0.0,0,1,0
4359,22,13,242,0,0,1.0,0,0.0,0,1,0
4360,21,14,256,0,0,1.0,0,0.0,0,1,0
4361,20,12,228,0,0,1.0,0,0.0,0,1,0
4362,21,12,224,0,0,1.0,0,0.0,0,1,0
4363,24,8,261,0,0,1.0,0,0.0,0,1,0
4364,28,13,240,0,0,1.0,0,0.0,0,1,0
4365,23,13,266,0,0,1.0,0,0.0,0,1,0
4366,22,15,248,0,0,1.0,0,0.0,0,1,0
4367,24,9,265,0,0,1.0,0,0.0,0,1,0
4368,30,24,241,0,0,1.0,0,0.0,0,1,0
4369,26,8,281,0,0,1.0,0,0.0,0,1,0
4370,30,12,245,0,0,1.0,0,0.0,0,0,0
4371,22,10,228,0,0,1.0,0,0.0,0,1,0
4372,17,11,236,0,0,1.0,0,0.0,0,1,0
4373,25,14,255,0,0,1.0,0,0.0,0,1,0
4374,17,15,220,0,0,1.0,0,0.0,0,0,0
4375,17,8,231,0,0,1.0,0,0.0,0,0,0
4376,21,7,252,0,0,1.0,0,0.0,0,0,0
4377,22,17,242,0,0,1.0,0,0.0,0,1,0
4378,25,12,265,0,0,1.0,0,0.0,0,1,0
4379,24,5,244,0,0,1.0,0,0.0,0,1,0
4380,26,14,239,0,0,1.0,0,0.0,0,1,0
4381,21,9,225,0,0,1.0,0,0.0,0,1,0
4382,0,0,0,0,0,1.0,0,0.0,0,0,0
4383,23,7,228,0,0,1.0,0,0.0,0,1,0
4384,12,11,238,0,0,1.0,0,0.0,0,1,0
4385,21,14,273,0,0,1.0,0,0.0,0,1,0
4386,17,11,259,0,0,1.0,0,0.0,0,1,0
4387,20,16,242,1,0,1.0,0,0.0,0,1,0
4388,12,12,256,0,0,1.0,0,0.0,0,1,0
4389,25,10,243,0,0,1.0,0,0.0,0,1,0
4390,17,13,240,0,0,1.0,0,0.0,0,1,0
4391,19,19,247,1,0,1.0,0,0.0,0,1,0
4392,16,17,200,1,0,1.0,0,0.0,0,1,0
4393,26,11,290,0,0,1.0,0,0.0,0,0,0
4394,19,8,229,1,0,1.0,0,0.0,0,1,0
4395,24,14,235,0,0,1.0,0,0.0,0,1,0
4396,17,15,252,0,0,1.0,0,0.0,0,1,0
4397,24,13,269,1,0,1.0,0,0.0,0,1,0
4398,20,15,253,0,0,1.0,0,0.0,0,1,0
4399,20,13,240,0,0,1.0,0,0.0,0,1,0
4400,26,13,234,0,0,1.0,0,0.0,0,1,0
4401,21,9,265,0,0,1.0,0,0.0,0,1,0
4402,23,11,271,0,0,1.0,0,0.0,0,1,0
4403,18,9,225,0,0,1.0,0,0.0,0,0,0
4404,19,15,222,0,0,1.0,0,0.0,0,0,0
4405,18,13,257,0,0,1.0,0,0.0,0,1,0
4406,27,14,283,0,0,1.0,0,0.0,0,1,0
4407,22,12,254,0,0,1.0,0,0.0,0,1,0
4408,20,8,268,0,0,1.0,0,0.0,0,1,0
4409,19,14,240,0,0,1.0,0,0.0,0,1,0
4410,24,11,264,0,0,1.0,0,0.0,0,1,0
4411,23,15,240,0,0,1.0,0,0.0,0,1,0
4412,25,12,242,0,0,1.0,0,0.0,0,1,0
4413,22,10,257,0,0,1.0,0,0.0,0,1,0
4414,24,16,238,0,0,1.0,0,0.0,0,1,0
4415,24,13,255,0,0,1.0,0,0.0,0,1,0
4416,24,10,237,0,0,1.0,0,0.0,0,0,0
4417,19,11,245,0,0,1.0,0,0.0,0,1,0
4418,20,11,255,0,0,1.0,0,0.0,0,1,0
4419,18,12,236,0,0,1.0,0,0.0,0,1,0
4420,14,9,218,0,0,1.0,0,0.0,0,1,0
4421,22,12,235,0,0,1.0,0,0.0,0,1,0
4422,22,7,230,0,0,1.0,0,0.0,0,1,0
4423,24,15,252,0,0,1.0,0,0.0,0,1,0
4424,19,11,234,0,0,1.0,0,0.0,0,1,0
4425,23,9,236,0,0,1.0,0,0.0,0,1,0
4426,22,10,239,0,0,1.0,0,0.0,0,1,0
4427,20,7,253,0,0,1.0,0,0.0,0,1,0
4428,20,12,246,1,0,1.0,0,0.0,0,0,0
4429,22,15,250,0,0,1.0,0,0.0,0,1,0
4430,21,16,263,1,0,1.0,0,0.0,0,1,0
4431,24,8,254,0,0,1.0,0,0.0,0,1,0
4432,16,8,262,0,0,1.0,0,0.0,0,1,0
4433,23,11,259,0,0,1.0,0,0.0,0,1,0
4434,26,20,241,0,0,1.0,0,0.0,0,1,0
4435,18,17,259,0,0,1.0,0,0.0,0,1,0
4436,23,10,269,0,0,1.0,0,0.0,0,1,0
4437,23,12,228,0,0,1.0,0,0.0,0,0,0
4438,18,16,265,0,0,1.0,0,0.0,0,0,0
4439,25,14,239,0,0,1.0,0,0.0,0,1,0
4440,17,12,210,0,0,1.0,0,0.0,0,1,0
4441,15,11,236,0,0,1.0,0,0.0,0,1,0
4442,12,9,209,0,0,1.0,0,0.0,0,1,0
4443,16,16,264,0,0,1.0,0,0.0,0,1,0
4444,22,11,246,0,0,1.0,0,0.0,0,1,0
4445,24,7,259,0,0,1.0,0,0.0,0,1,0
4446,13,6,221,0,0,1.0,0,0.0,0,1,0
4447,22,12,260,0,0,1.0,0,0.0,0,1,0
4448,17,17,274,0,0,1.0,0,0.0,0,0,0
4449,18,14,244,0,0,1.0,0,0.0,0,1,0
4450,25,11,254,0,0,1.0,0,0.0,0,1,0
4451,23,11,239,0,0,1.0,0,0.0,0,1,0
4452,22,10,268,0,0,1.0,0,0.0,0,1,0
4453,26,11,272,0,0,1.0,0,0.0,0,0,0
4454,13,11,236,0,0,1.0,0,0.0,0,1,0
4455,19,10,253,0,0,1.0,0,0.0,0,1,0
4456,25,9,255,0,0,1.0,0,0.0,0,1,0
4457,22,10,257,0,0,1.0,0,0.0,0,1,0
4458,23,9,285,0,0,1.0,0,0.0,0,0,0
4459,32,10,250,0,0,1.0,0,0.0,0,0,0
4460,17,14,273,0,0,1.0,0,0.0,0,1,0
4461,23,10,256,0,0,1.0,0,0.0,0,1,0
